,Unnamed: 0.1,Unnamed: 0,project,sha,message,link
2949,2949.0,3123.0,elastic/elasticsearch,a308f0c7bbf9346fc90c4a970408b87e1014ab86,"Move test-only code from RoutingNode to tests module (#87537)

With recent refactoring we only instantiate these with an empty map in production
and mutate afterwards. We can do the same in tests and save the test only code
in server.",https://github.com/elastic/elasticsearch/commit/a308f0c7bbf9346fc90c4a970408b87e1014ab86
2950,2950.0,3124.0,elastic/elasticsearch,705b27ae3b7274f9c47d5b8dbb8cc0d4d3e206b9,"Refactor ParameterizedMessage used in lambda and casted to Supplier (#87156)

This is a result of structural search/replace in intellij. This only affects log methods with a signature
logger.info((Supplier) ()-> ParametrizedMessage) logger.info((Supplier) ()-> ParametrizedMessage, Throwable)

relates #86549",https://github.com/elastic/elasticsearch/commit/705b27ae3b7274f9c47d5b8dbb8cc0d4d3e206b9
2951,2951.0,3125.0,elastic/elasticsearch,e9b0fcd5a320938ffc90d8a030abad6717e8521a,"[ML] Split node load counts by job type (#87172)

This refactoring is in preparation to remove native inference jobs
from the jobs that account towards the max open jobs limit.",https://github.com/elastic/elasticsearch/commit/e9b0fcd5a320938ffc90d8a030abad6717e8521a
2952,2952.0,3126.0,elastic/elasticsearch,d0b9f00596db9d71f322b420554043ff1902481c,"[Refactor] Remove nearly-redundant method from SystemIndices (#87093)

The getProductSystemIndexMetadataPredicate was only used once, and could be
replaced by the very similar method getProductSystemIndexNamePredicate. This
not only simplifies the public API, but removes the cognitive load of
understanding how the two methods differed.

Co-authored-by: Elastic Machine <elasticmachine@users.noreply.github.com>",https://github.com/elastic/elasticsearch/commit/d0b9f00596db9d71f322b420554043ff1902481c
2953,2953.0,3127.0,elastic/elasticsearch,86142aad84a279755901e1f8413d2de5cf9889f7,"Refactor log4j supplier of ParameterizedMessage with throwable (#87022)

This is a result of structural search/replace in intellij. This only affects log methods with a signature
logger.info(Supplier<?>, Throwable) where level could be info/debug etc and supplier argument is in a form of
()-> new ParameterizedMessage

relates #86549",https://github.com/elastic/elasticsearch/commit/86142aad84a279755901e1f8413d2de5cf9889f7
2954,2954.0,3128.0,elastic/elasticsearch,00b3721108d749dcaf88ee187a61e66b21006060,"Dry up collection writing to StreamOutput (#86386)

Small weekend project around automated refactoring:
We have endless duplication here, drying up some of it.",https://github.com/elastic/elasticsearch/commit/00b3721108d749dcaf88ee187a61e66b21006060
2955,2955.0,3129.0,elastic/elasticsearch,dbf37c9a4c2c01747f37e4ae75b491dab045894b,"[Refactor] Use Lists instead of Maps for SystemIndices features (#87004)

The SystemIndices constructor should take a list instead of a map as an
argument so that we can guarantee that the map we use for feature lookups is
keyed on the feature name.

We also provide some new getter methods so that calling code does not have to
handle the map directly.",https://github.com/elastic/elasticsearch/commit/dbf37c9a4c2c01747f37e4ae75b491dab045894b
2956,2956.0,3130.0,elastic/elasticsearch,2c84b40b922b64cf9651d5ac8a69d84c0df9c245,"[Refactor] Move classpath plugins to MockNode (#86914)

We only use classpath plugins in tests, so we should move code handling them to
our test framework. This PR introduces a new MockPluginsService in our test
framework. The MockPluginsService is constructed with a list of classpath
plugins that it will load by reflection. As before, these classpath plugins
won't have their own classloaders.

We have to construct the pluginsService early in the Node class constructor so
that MockNode methods can access it, but we have to do it after Node updates
its Settings argument. Therefore, instead of passing in classpath plugins as a
paramater, we are passing in a constructor function that takes a Settings
argument and returns a PluginsService. This lets us remove the classpath plugin
list from the production code entirely.

The MockPluginsService delegates almost everything to a real PluginsService,
overriding only the protected plugins() method and the info() method.

This commit also changes the PluginDescriptor.equals() method. We have long had
a todo comment for removing the version comparison and making two plugin
descriptors equal if and only if they have the same name. The original commit
that introduced version comparison between plugin descriptors was:

    abf9a866788b2fab855b50728670e2aa2dd42c5a

The change did not seem to have a specific purpose in that commit, and no tests
guaranteed the behavior.

Closes #86635",https://github.com/elastic/elasticsearch/commit/2c84b40b922b64cf9651d5ac8a69d84c0df9c245
2957,2957.0,3131.0,elastic/elasticsearch,2e992fd4eb1e262a63a57b780400f3de4811d1e5,"Add access to internal representation of geo_point doc values (#86800)

Refactors GeoPoint docvalues wrappers to expose the internal SortedNumericDocValues",https://github.com/elastic/elasticsearch/commit/2e992fd4eb1e262a63a57b780400f3de4811d1e5
2958,2958.0,3132.0,elastic/elasticsearch,da6c79ef195df73994d84a3c9c086ef8bfdccf65,"[Refactor] Extract method for mandatory plugins check (#86906)

This commit factors out a checkMandatoryPlugins method
so we can keep test coverage without using the classpath
plugin code path, which will soon be moved to MockNode.

I also couldn't resist using set logic instead of for-loop list
building for the check itself.",https://github.com/elastic/elasticsearch/commit/da6c79ef195df73994d84a3c9c086ef8bfdccf65
2959,2959.0,3133.0,elastic/elasticsearch,cf3737a2d5ba83e97edb9917e202e7f0db5eb270,"[Refactor] Move plugin setting merge method from PluginsService to Node (#86891)

The PluginsService#updatedSettings method was only used once in the Node constructor, so it makes sense to make that a utility method on the Node class. We make it testable by factoring out the PluginsService, instead providing a map of names to plugins as an argument.

This commit also adds test coverage to verify that we reject two plugins with the same name when loading from disk.",https://github.com/elastic/elasticsearch/commit/cf3737a2d5ba83e97edb9917e202e7f0db5eb270
2960,2960.0,3134.0,elastic/elasticsearch,7fda2744f53da6320ee15e862d3f7751f2be614a,"Use default hash setting helper in ApiKeyService (#86845)

Small refactor to re-use the default stored hash setting helper. 

Missed this in #86146.",https://github.com/elastic/elasticsearch/commit/7fda2744f53da6320ee15e862d3f7751f2be614a
2961,2961.0,3135.0,elastic/elasticsearch,f61edf5931761dbf1b29d5167caed6a09a6a2e10,"Simplify CellIdSource classes used in GeoGrid aggregations (#86806)

small refactor to share some common code.",https://github.com/elastic/elasticsearch/commit/f61edf5931761dbf1b29d5167caed6a09a6a2e10
2962,2962.0,3136.0,elastic/elasticsearch,fd99a502eeeca1035dea06f1047bab22deab929c,"Fix compilation for (#86591)

The above PR was merged concurrently to another one that refactored
a method name.",https://github.com/elastic/elasticsearch/commit/fd99a502eeeca1035dea06f1047bab22deab929c
2963,2963.0,3137.0,elastic/elasticsearch,cb278f2b4d4ad605ae8609f0724bc3e2456e0080,"[Refactor] Make PluginBundle package-private (#86863)

Our plugin loading code uses the PluginBundle class to describe a plugin on
disk. This should be an implementation detail of the plugin loading code, and
not part of the API shared with the plugin CLI.

* Refactor to hide internal code from Plugin CLI
* Add javadoc",https://github.com/elastic/elasticsearch/commit/cb278f2b4d4ad605ae8609f0724bc3e2456e0080
2964,2964.0,3138.0,elastic/elasticsearch,78644ad834f34e9924482186859ba89f967d926c,"[Refactor] Flexible general actions over plugins in PluginsService (#86642)

PluginsService had a handful of methods that simply called a method from
the Plugin superclass for every plugin in the plugin service. Here, we
refactor this logic out to the call sites by adding flexible, generic
methods for applying actions to all plugins.

We also find places in the Node class that were using
filterPlugin(Plugin.class) to accomplish the same thing, and replace
those usages with these new methods.",https://github.com/elastic/elasticsearch/commit/78644ad834f34e9924482186859ba89f967d926c
2965,2965.0,3139.0,elastic/elasticsearch,1579b64191b3c41328e23aef312294c0b14a128f,"Refactor code to avoid JDK bug: JDK-8285835 (#86614)

Refactor code in DateHistogramAggregator$FromDateRange::adapt
to avoid OpenJDK C2 compiler crash with JDK 18.",https://github.com/elastic/elasticsearch/commit/1579b64191b3c41328e23aef312294c0b14a128f
2966,2966.0,3140.0,elastic/elasticsearch,65d9098a1d658f10067b1741f94bf466c90dcf77,"Refactor ParameterizedMessage usages in action/admin/cluster/* to use message supplier #86576

relates #86549",https://github.com/elastic/elasticsearch/commit/65d9098a1d658f10067b1741f94bf466c90dcf77
2967,2967.0,3141.0,elastic/elasticsearch,89825eda6f82cf54187244b9fd01bf3f02b537e4,"[Refactor] Use records instead of tuples in PluginService (#86365)

* Refactor: use records instead of tuples to hold plugins, pluginInfo, and classloaders",https://github.com/elastic/elasticsearch/commit/89825eda6f82cf54187244b9fd01bf3f02b537e4
2968,2968.0,3142.0,elastic/elasticsearch,286cb2b26c5dd37d6cca8973fa684d885c1f65e9,"[Test] Replace removed User methods (#86422)

Another refactor leftover.

Relates: #86246 Resolves: #86421",https://github.com/elastic/elasticsearch/commit/286cb2b26c5dd37d6cca8973fa684d885c1f65e9
2969,2969.0,3143.0,elastic/elasticsearch,a29bd8d7ee549afc33834424f03a60fbc682658d,"Refactor tests to check only relevant tasks (#86351)

The tests affected in this PR are expecting that the tasks related to the test are the only tasks running. This assumption will not hold soon. For this reason, we refactor the tests so that the assertions are handling only the tasks that are related to the test.

There is only one exception BaseMlIntegTestCase, in this case it was easier to exclude unrelated tasks than to include all the possible tasks created as a side effect of the ML jobs. The constant UNRELATED_TASKS enabled developers to add tasks that need to be excluded, for example the new task we are introducing in #86131.",https://github.com/elastic/elasticsearch/commit/a29bd8d7ee549afc33834424f03a60fbc682658d
2970,2970.0,3144.0,elastic/elasticsearch,cc7a5a872c58aa599c5bc636145a81b1b4b409c1,"Internalise run-as user and simplify the regular User class (#86246)

Today the run-as information is spread between User (authenticatedUser) and
Authentication (lookup realm). They have to be configured consistently to work
correctly. Previously there was also no inherent logic to ensure the
consistency. Recent refactoring of Authentication class has made the situation
better by favour Authentication creation with dedicated convenient methods over
free-for-all constructors. #86206 is the ongoing PR that will finally remove
public access of Authentication constructors. Now that the Authentication class
is being tightly controlled, it makes possible to clean-up the User class.
Specifically, the run-as information is already provided by the Authentication
class, there is no need for the User class to also keep track of it. In fact,
the way User class tracking the authenticating user with an inner user is less
straightforward and not friendly to serialisation. Also, conceptually run-as is
an information at Authentication level instead of User level.

This PR refactors the User class so that it no longer keeps track of run-as
information so that there is a single consistent way to check whether an
Authentication object is run-as. The essential changes are:

* Removes User.isRunAs() method 
* Removes User.authenticatedUser() method and its backing instance variable 
* Removes all User constructors that take authenticatedUser as an argument 
* Adds a new private RunAsUser class inside Authentication 

Note that this RunAsUser class is not really necessary in long term, the plan
is to remove it in the later refactoring of Authentication class (where Subject
variable and methods will become primary over the current User).  It is added
mostly to make the refactoring easier and reduce the change to how things work
conceptually. This class is not exposed and there should be no need to use this
class outside of Authentication itself. This tight scope should make it
relatively easy to remove it later.

Relates: #86206 
Relates: #80117",https://github.com/elastic/elasticsearch/commit/cc7a5a872c58aa599c5bc636145a81b1b4b409c1
2971,2971.0,3145.0,elastic/elasticsearch,6e0a0f93a8b16b7be0ea42dd9b8e9a8fec1e80c3,"Less jank in after-key parsing for unmapped fields (#86359)

This addresses a bug where specifying an integer after key on an unmapped field for a terms composite source caused the shard to error.  

Resolves #85928

The after-key parsing is pretty weird, and there are probably more bugs there. I did not take the opportunity to refactor the whole thing, but we should. This fixes the immediate problem by treating after keys as bytes refs when we don't have a field but think we want a keyword. We were already doing that if the user asked for a missing bucket, this just extends the behavior in the case that we don't.

Long term, the terms Composite source (and probably other Composite sources) should have specializations for unmapped fields. That's the direction we want to take aggs in general.",https://github.com/elastic/elasticsearch/commit/6e0a0f93a8b16b7be0ea42dd9b8e9a8fec1e80c3
2972,2972.0,3146.0,elastic/elasticsearch,210ce866636aee057c9821239f8136e2ce5327f3,"[Test] Fix authentication creation in example project (#86385)

In #86206, we closed down Authentication constructors to favour
dedicated convenient methods for instantiation. The constructor usages
in the example project were however left out (another refactor fallout).

Relates: #86206
Resolves: #86378",https://github.com/elastic/elasticsearch/commit/210ce866636aee057c9821239f8136e2ce5327f3
2973,2973.0,3147.0,elastic/elasticsearch,bbd5c84434784c3adf47d9d90396d5154e49166a,"Locking down Authentication constructors (#86206)

This PR removes one constructor from Authentication and change
the visibility of the other one to private. This means Authentication
object must now be created using dedicated convenient methods, e.g.
newRealmAuthentication. This approach helps maintain the internal logic
of Authentication object more easily and correctly. It also allows
further refactoring for Authentication internals easier.

Technically, the constructor with StreamInput argument is still public.
But this one is special enough that we can leave it for now and come
back to it later if necessary.

Relates: #85905
Relates: #86020
Relates: #86054",https://github.com/elastic/elasticsearch/commit/bbd5c84434784c3adf47d9d90396d5154e49166a
2974,2974.0,3148.0,elastic/elasticsearch,56c1b01a41e0412df9d43ebf198fec507585b7d5,[Cloud Security] refactor cloud security package policy name (#86268),https://github.com/elastic/elasticsearch/commit/56c1b01a41e0412df9d43ebf198fec507585b7d5
2975,2975.0,3149.0,elastic/elasticsearch,2a1c317c78ec16eb8a684ca6237523ecc5994ac3,"Revert ""Refactor Cardinality Aggregation (#85840)"" (#86237)

This reverts commit 406dd9320ada194f40b112bf34bf21fee8faba0c.",https://github.com/elastic/elasticsearch/commit/2a1c317c78ec16eb8a684ca6237523ecc5994ac3
2976,2976.0,3150.0,elastic/elasticsearch,ea07e9dc09bdc0ceff9a117bd3db17a20277d61f,"[Test] Ensure correct randomization for API key metadata (#86218)

Similar to #86188, the test failure #86211 is also caused by incorrect
randomziation due to refactoring.  In this case, the API metadata was
expected to be null in some cases.  This PR fixes it by ensuring the
correct randomisation.

Resolves: #86211",https://github.com/elastic/elasticsearch/commit/ea07e9dc09bdc0ceff9a117bd3db17a20277d61f
2977,2977.0,3151.0,elastic/elasticsearch,1d9c5d730284fb310215c5fc8d474b098e68cd75,"Refactor bounded geogrid aggregations (#86120)

This commit refactors the implementation of bounded GeoGrid aggregation into a GeoHashBoundedPredicate and a GeoTileBoundedPredicate to compute bin validity.",https://github.com/elastic/elasticsearch/commit/1d9c5d730284fb310215c5fc8d474b098e68cd75
2978,2978.0,3152.0,elastic/elasticsearch,611d83f48777870f69191eb67720b99ad18d589d,"Default hashing algo setting refactor (#86146)

Small refactor that removes code duplication in constructing the default
hashing algorithm setting between password and token setting. 

Also removes obsolete test cluster configuration tweak introduced in
#86079. This configuration fix is superseded by #86171.",https://github.com/elastic/elasticsearch/commit/611d83f48777870f69191eb67720b99ad18d589d
2979,2979.0,3153.0,elastic/elasticsearch,7a3dd5ae46293b806e1acd32dea6987ce7110279,"Merge AuthenticationContex into Authentication (#85255)

This PR removes the AuthenticationContext class introduced in #80926 and
merges its functions into Authentication.

It becomes more apparent that the most useful refactoring in #80926 is
the new Subject class, which is also what AuthenticationContext provides
most of its value. The AuthenticationContext is essentially just a thin
wrapper of two subjects which represents the existing Authentication
object in a more structured format. The original plan was to replace
Authentication with AuthenticationContext. However, it has practical
challenges that the usage of Authentication is too wide spread. It's
hard to have a series of scoped changes to replace it. Therefore the new
plan is to stick with Authentication, agumenting it with subjects
similar to what AuthenticationContext has and remove
AuthenticationContext. This PR also deprecates methods that should be
replaced by methods of Subjects. In future, the plan is to remove the
deprecated methods, also rework the User class so it does not need
nest another User to represent run-as (which is another main reason for
the original refactor #80926). Overall, the new plan makes it easier to
spread the work in a few more tightly scoped PRs while achieving the
same original goal.",https://github.com/elastic/elasticsearch/commit/7a3dd5ae46293b806e1acd32dea6987ce7110279
2980,2980.0,3154.0,elastic/elasticsearch,4ca8a1ae3bf01e2609cdc7c91d8397aab6369af8,"Support 'GeoJSON' in CartesianPoint for 'point' (#85442)

* Support 'GeoJSON' in CartesianPoint

This is done by using a common parser with GeoPoint.

In addition, we refactored away the pattern of creating the point high
in the stack and modifying it deep in the stack. Instead, we create the
points low in the stack. This leads to much simpler code. There are a
few cases of increased object creation, but they seem very slight:

- The GeoBoundingBox class uses it to extract the bounds
- The GeoPointFieldScript used a shared point for repeated use

* Added tests to assert expected errors are thrown

Particularly to verify that CartesianPoint does not accept 'geohash'",https://github.com/elastic/elasticsearch/commit/4ca8a1ae3bf01e2609cdc7c91d8397aab6369af8
2981,2981.0,3155.0,elastic/elasticsearch,965b6dc734f11a6ce760c9ed4845a5fc1a5b3ff2,"refactor array part into a BytesRefArray which can be serialized and … (#85826)

refactor BytesRefHash and extract BytesRefArray. The BytesRefArray can be serialized for communication.

Serialization/Deserialization: For communication, get the BytesRefsArray. On the receiver side, serialize the BytesRefsArray and re-create the BytesRefHash. The added constructor uses the given BytesRefsArray and re-creates the hashtable part.",https://github.com/elastic/elasticsearch/commit/965b6dc734f11a6ce760c9ed4845a5fc1a5b3ff2
2982,2982.0,3156.0,elastic/elasticsearch,406dd9320ada194f40b112bf34bf21fee8faba0c,"Refactor Cardinality Aggregation (#85840)

Move more of the strategy decision making for which Cardinality collector to use into the factory, and also the ValuesSourceRegistry.  Lays the ground work for future improvements to Cardinality.

Co-authored-by: Elastic Machine <elasticmachine@users.noreply.github.com>",https://github.com/elastic/elasticsearch/commit/406dd9320ada194f40b112bf34bf21fee8faba0c
2983,2983.0,3157.0,elastic/elasticsearch,4892fa7a606d70448acb428e3519aea048219479,"Better error message for run-as denials  (#85501)

Users can impersonate i.e. run an action on behalf of other users via
the run-as feature, provided they have the right privileges. For user A
running as user B, a run-as can be denied either because A does not
have permission to run as B or because B does not have permission to
perform the given action. For the former (missing run as permission) we
don't clearly identify that that was the cause of an auth failure. This
PR refactors how we construct denial messages, and provides a more
concrete error message when a run as is denied due to missing run as
permissions.

Closes #72904",https://github.com/elastic/elasticsearch/commit/4892fa7a606d70448acb428e3519aea048219479
2984,2984.0,3158.0,elastic/elasticsearch,28a008a43d170c3e2deeeacdc6fb0d0b234d6891,"Reduce cli tests calling main directly (#85855)

The main method of Command is not normally called by cli tests. Instead
they call the execute helper which calls mainWithoutErrorHandling.
Sometimes, though, it is desirable to test the top level behavior. This
commit cleans up the base class tests to not call main directly. This
will help with future refactorings to change the signature of main, so
that less uses need to be changed.",https://github.com/elastic/elasticsearch/commit/28a008a43d170c3e2deeeacdc6fb0d0b234d6891
2985,2985.0,3159.0,elastic/elasticsearch,a372b543f5b14a11c4b970a81a9dfadc25a3e1f9,"Enforce external id uniqueness during DesiredNode construction (#84227)

This commit introduces some small refactorings to improve the desired
nodes codebase.

- DesiredNode must contain a valid external id, otherwise it cannot
  be built.
- DesiredNodes now stores desired nodes as a map that uses desired
  nodes external id as the key. This fixes a small bug around
  idempotent updates, as before we were using a list and comparing
  the desired nodes using that list.",https://github.com/elastic/elasticsearch/commit/a372b543f5b14a11c4b970a81a9dfadc25a3e1f9
2986,2986.0,3160.0,elastic/elasticsearch,f98631a85d59d64c3c47596df85154c564d1b420,"Remove legacy versioned logic for DefaultSystemMemoryInfo (#85761)

The machine dependent heap logic uses SystemMemoryInfo to determine how
much total memory is available on the system. The default implementation
delegates to Java's MX bean to get OS stats. In the past this was only
available in Java 14, but since the main branch is now on Java 17, we do
not need this logic.

This commit refactors the default implementation to no longer need the
version check, and to also remove unnecessary forbidden api suppressions
for the entire class, instead using a LongSupplier for the memory to
isolate the platform specific bean references.

relates #85758",https://github.com/elastic/elasticsearch/commit/f98631a85d59d64c3c47596df85154c564d1b420
2987,2987.0,3161.0,elastic/elasticsearch,3d3eb316379729e8b2e29b8adae94e70c5e8b12e,"Cleanup SystemIndexMigration tests (#84281)

A follow up after #84192

refactor the static state in TestPlugin to be an instance
refactor assertions to use hamcrest
remove Simple from methods as it is not meaningful
refactor xcontent tests to support unknown fields
closes #84245",https://github.com/elastic/elasticsearch/commit/3d3eb316379729e8b2e29b8adae94e70c5e8b12e
2988,2988.0,3162.0,elastic/elasticsearch,6020de5910d8a6d755ceecc078b69b82ded7bce4,"Refactor security classes for restricted indices (#85050)

This commit introduces a `RestrictedIndices` class that is a thin
wrapper around the existing `Automaton` that is used to represent the
set of restricted indices. This new class is used in all places where
security needs to be aware of, or test for, restricted indices.

The `RestrictedIndicesNames` class has been removed, with some of its
members moved to `SecuritySystemIndices` and others moved to
`TestRestrictedIndices`",https://github.com/elastic/elasticsearch/commit/6020de5910d8a6d755ceecc078b69b82ded7bce4
2989,2989.0,3163.0,elastic/elasticsearch,0ec229050e5bebdb82a0a273076aae52e56ba520,"Move yaml rest test case to separate test lib (#84835)

The ESClientYamlSuiteTestCase is used to run yaml tests throughout
Elasticsearch. It utilizes the low level rest client in sniffing for
nodes, but the sniffer is not needed anywhere else in the test
framework.

This commit creates a new project, `:test:rest-runner` which is meant to
house the rest test running infrastructure. This has two purposes. First
is to remove the sniffer from the test framework dependencies, because
it transitively depends on Jackson. Second is to setup the runner for
future refactorings where it could be made to not depend on the entire
test framework, though how that could work is left for the future.",https://github.com/elastic/elasticsearch/commit/0ec229050e5bebdb82a0a273076aae52e56ba520
2990,2990.0,3164.0,elastic/elasticsearch,2f0733d1b5dc9458ec901efe2f7141742d9dfed8,"Fix can access resource checks for API Keys with run as (#84277)

This fixes two things for the ""can access"" authz check: * API Keys
running as, have access to the resources created by the effective run as
user * tokens created by API Keys (with the client credentials) have
access to the API Key's resources

In addition, this PR moves some of the authz plumbing code from the
Async and Scroll services classes under the Security Context class (as a
minor refactoring).",https://github.com/elastic/elasticsearch/commit/2f0733d1b5dc9458ec901efe2f7141742d9dfed8
2991,2991.0,3165.0,elastic/elasticsearch,078bea2d048e3ea09b0e19387ede6d6f6590d8d2,[TRANSFORM] Fix upgrade test after refactor (#84328),https://github.com/elastic/elasticsearch/commit/078bea2d048e3ea09b0e19387ede6d6f6590d8d2
2992,2992.0,3166.0,elastic/elasticsearch,35c9258e46c4865efc0efeeec1beaadeee9469ec,"Refactor FilterXContentParser and DelegatingXContentParser (#83457)

We have two implementations of XContentParser that both delegate all of its methods to a delegate, either an inner parser provided at construction (FilterXContentParser) or a more dynamic variant that is returned by overriding the delegate method (DelegatingXContentParser).

Effectively the two classes do exactly the same, the only difference being how the delegate parser is provided. While these two are two separate implementations, they could inherit from each other.

With this change we make FilterXContentParser be the previous DelegatingXContentParser, that allows to override the delegate method, and we introduce a new FilterXContentParserWrapper that takes the fixed delegate as a constructor argument.

Additionally, XContentSubParser is rewritten to extend FilterXContentParserWrapper.",https://github.com/elastic/elasticsearch/commit/35c9258e46c4865efc0efeeec1beaadeee9469ec
2993,2993.0,3167.0,elastic/elasticsearch,ac3d0beaf00e3b9b6f95fc889b6783e627609705,"[ML] refactoring internal tokenization logic for NLP (#83835)

This simplifies the internal logic used to pass tokenization results around while streamlining building the request sent to the model.

This helps lay some of the ground work for windowing as collapsing request building && token results will be required (as a single sequence could result in a batch request).

Additionally, many of the intellij warnings are addressed and code is modernized (i.e. taking advantage of records)",https://github.com/elastic/elasticsearch/commit/ac3d0beaf00e3b9b6f95fc889b6783e627609705
2994,2994.0,3168.0,elastic/elasticsearch,505b0d9451a05d7dc8b9572b7a387f78b53ddb3f,"refactor health service creation (#83831)

This commit extracts health service creation into a separate method in
order to reduce overall service wiring method complexity",https://github.com/elastic/elasticsearch/commit/505b0d9451a05d7dc8b9572b7a387f78b53ddb3f
2995,2995.0,3169.0,elastic/elasticsearch,7293f47c9d24c52cbcf49883e4ee13e1af7d27d1,"Speed up Name Collision Check in Metadata.Builder (#83340)

Once either indices, datastreams or their aliases become very numerous, these
checks of adding everything to a fresh set and then retaining collisions
become very expensive. Slightly adjusted the logic to just collect collisions
instead to save endless set adding.
Also refactored the logic a little to make it easier to profile the time spent
on these validations and extraced some cold-paths for maybe a minor speedup.",https://github.com/elastic/elasticsearch/commit/7293f47c9d24c52cbcf49883e4ee13e1af7d27d1
2996,2996.0,3170.0,elastic/elasticsearch,aa2affea548fd2d687d16839d8c8407c20d02397,"Introduce dedicated interface for health indicator details. (#83417)

This change introduces dedicated interface for health indicator details
to simplify finding usages and potential refactorings.",https://github.com/elastic/elasticsearch/commit/aa2affea548fd2d687d16839d8c8407c20d02397
2997,2997.0,3171.0,elastic/elasticsearch,a03cd922079f55961b28afa8c8a3766924890850,"refactor: use the original from/to values when creating the bucket (#83262)

The range bucket values should always be set to the original `from`
and `to` values. These values are the ones used by the serialisation
logic and are the values the client expects in the response.

Also, the key for a Range is made optional, avoiding unnecessary
serialisation and deserialisation and the actual key generation
happens only if required (calling  'getKey' or 'getKeyAsString'
directly or at key serialisation time).
A Range does not actually need a key to accomplish its purpose ('from'
and 'to' are the only required parameters), other than propagating a
user-specified key for the bucket collecting documents for that range.",https://github.com/elastic/elasticsearch/commit/a03cd922079f55961b28afa8c8a3766924890850
2998,2998.0,3172.0,elastic/elasticsearch,51c1f27b94d2e8bb55a76b07027a535267f895d6,"Make AbstractDiffable an interface (#83002)

* AbstractDiffable doesn't have any state, so it doesn't have to be an abstract class. We represent it as an interface which support default methods since Java 8. The advantage of such refactoring is to allow the classes which extend AbstractDiffable to be represented as Java records.

* Rename it SimpleDiffable",https://github.com/elastic/elasticsearch/commit/51c1f27b94d2e8bb55a76b07027a535267f895d6
2999,2999.0,3173.0,elastic/elasticsearch,002f506de8dba77f50442a418bd08cf187311a8b,"Construct dynamic updates directly via object builders (#81449)

Currently, dynamic updates are built in the DocumentParser using a
stack of possibly-dynamic object mappers. This logic, spread across
a number of static methods, frequently assumes that the parents of
a mapper can be found by splitting its name on dots, an assumption
that will fail to hold once we allow objects to hold fields that have dots
in their names.

As a pre-requisite for the dots in field names effort, this commit refactors
the construction of dynamic updates into object mapper builders. Now,
to build an update, we start with a new dynamic root builder, and then
call addUpdate on it with each dynamically built mapper in turn. The
builder will examine the mapper and see if it can just add it to its own
set of mappers directly; and if not, it will retrieve or build an appropriate
intermediate object mapper and recursively call addUpdate on it with
the original mapper.

As a side-effect of this change, ObjectMapper itself no longer updates
its map of child mappers except during construction via merging, and so
we can safely replace CopyOnWriteHashMap here.",https://github.com/elastic/elasticsearch/commit/002f506de8dba77f50442a418bd08cf187311a8b
3000,3000.0,3174.0,elastic/elasticsearch,cce5ad2e4fdfe20fdce0972a1e20a9c4a722a75a,"Migrate to Java16 records (part 2) (#82914)

Try to represent immutable data with Java records introduced in JEP 395

Convert only existing immutable classes, no ""POJO with setters to a record"" refactorings.",https://github.com/elastic/elasticsearch/commit/cce5ad2e4fdfe20fdce0972a1e20a9c4a722a75a
3001,3001.0,3175.0,elastic/elasticsearch,805cd39147740f31eb5adabc3e4581a94718ead2,"ClusterStateTaskListener usage refactoring in MasterServiceTests (#82869)

Today node removal tasks executed by the master have a separate
ClusterStateTaskListener to feed back the result to the requester.
It'd be preferable to use the task itself as the listener.",https://github.com/elastic/elasticsearch/commit/805cd39147740f31eb5adabc3e4581a94718ead2
3002,3002.0,3176.0,elastic/elasticsearch,febf22c56bde08fd066b428410dc72d69cda08b8,"refactor custom metadata integration test (#82714)

currently, custom metadata integration test combines 3-4 test cases in
a single test method. This change split the test into separate scenarios
and removes code duplication.",https://github.com/elastic/elasticsearch/commit/febf22c56bde08fd066b428410dc72d69cda08b8
3003,3003.0,3177.0,elastic/elasticsearch,74db5c11768fbe8cdd97c59f3576f701e2574e1d,"[ML] ML usage inference ingest stats should be calculated per processor (#82377)

During the refactoring in #82259 there was an accidental change reporting
ingest stats for processors using the total ingest stats per model instead
of the ingest stats of each model's processors. This commit corrects that mistake.",https://github.com/elastic/elasticsearch/commit/74db5c11768fbe8cdd97c59f3576f701e2574e1d
3004,3004.0,3178.0,elastic/elasticsearch,353117244e661653aa49dcdb67d149245c7be464,"optimize duplicated code block in MetadataUpdateSettingsService (#82048)

Optimize duplicated code block in MetadataUpdateSettingsService

This change also introduces a new unit test for the refactored function.",https://github.com/elastic/elasticsearch/commit/353117244e661653aa49dcdb67d149245c7be464
3005,3005.0,3179.0,elastic/elasticsearch,08eb1a7a9415606e162ac69befeae1f8d5ddbae7,"[ML] Refactor ML usage action to reuse the trained model stats API (#82259)

Whilst collecting inference usage info we can reuse the trained model
stats API instead of manually collecting information about ingest nodes, etc.",https://github.com/elastic/elasticsearch/commit/08eb1a7a9415606e162ac69befeae1f8d5ddbae7
3006,3006.0,3180.0,elastic/elasticsearch,e467424043b6b97c40c1c010f9dae9f165bbafbe,"Add JwtRealmSettings (#81680)

Add JwtRealmSettings

Include unit tests and realm security settings documentation. Covers all settings except client authentication mTLS option, and HTTP proxy option.

Refactor Open ID Connect realm to reuse ClaimSetting.java and ClaimParser.java for JWT realm.",https://github.com/elastic/elasticsearch/commit/e467424043b6b97c40c1c010f9dae9f165bbafbe
